year,month,date,temperature,specific humidity,relative humidity,surface pressure,wind speed,wind direction,rainfall
2013,3,6,29.89,15.56,60,99.25,1.65,232.06,1.14
2013,3,7,28.21,17.27,72.25,99.32,1.23,207.69,7.7
2013,3,8,27.3,17.52,77.06,99.42,2.13,184.44,4.47
2013,3,9,28.76,16.91,69.62,99.31,2.16,227,0.33
2013,3,10,28.97,17.33,70.12,99.16,2.08,258.69,0.06
2013,3,11,28.73,17.15,70.12,99.23,2.08,239.5,5.77
2013,3,12,28.61,16.05,66.38,99.31,2.04,265.12,2.33
2013,3,13,28.88,15.5,63.56,99.29,2.62,232.38,0
2013,3,14,28.78,15.32,63.31,99.24,2.65,227.56,0
2013,3,15,29.36,15.14,60.62,99.25,2.27,239.62,0.05
2013,3,16,28.82,16.3,66.44,99.35,2.3,207.06,0.09
2013,3,17,29.14,16.48,66.38,99.31,2.33,236.94,0.12
2013,3,18,28.99,16.66,67,99.13,2.54,250.88,0.21
2013,3,19,29.43,15.87,62.62,99.11,2.25,229.94,0.05
2013,3,20,29.78,15.99,62,99.18,2.66,263.12,0
2013,3,21,29.61,14.34,56.31,99.1,2.27,234.06,0.01
2013,3,22,29.48,14.22,56.31,99.01,2.68,261,0
2013,3,23,28.86,15.14,61.5,99.05,2.7,282,0.06
2013,3,24,29.64,15.01,59.44,99.1,2.9,240.94,0.06
2013,3,25,29.23,15.62,62.12,99.14,2.38,239.25,0.07
2013,3,26,29.18,16.3,65,99.05,2.89,296.69,0.08
2013,3,27,29.81,16.05,62,99.02,3,303.69,0.05
2013,3,28,29.51,16.3,63.56,99.11,3.07,304.44,0.04
2013,3,29,29.61,15.69,61.25,99.08,3.54,313.88,0.01
2013,3,30,29.29,14.53,58.38,98.98,3.38,311.94,0
2013,3,31,29.32,15.69,62,99.01,2.96,301.12,0.07
2013,4,1,29.35,16.05,63.12,99.11,2.71,292.31,0.01
2013,4,2,29.48,16.17,63,99.13,2.93,296.25,0.09
2013,4,3,29.92,16.42,62.62,99.1,3.4,307.06,0.23
2013,4,4,29.56,16.05,62.69,99.07,3.52,300.81,0
2013,4,5,29.55,15.81,62,98.97,3.29,304.06,0.1
2013,4,6,29.15,15.87,63.38,98.96,3.23,296.69,0.23
2013,4,7,29.37,15.26,61.31,98.86,3.69,318.38,0
2013,4,8,30.08,14.47,57.25,98.86,3.3,306,0
2013,4,9,29.48,16.24,63.31,99,2.58,294.5,0
2013,4,10,29.3,16.42,64.75,99.04,2.4,283.94,0
2013,4,11,29.82,16.72,64.31,99,2.91,302.06,0
2013,4,12,30.05,16.3,62.38,99,2.96,252.44,0
2013,4,13,30.09,16.97,64.25,99.13,2.57,268.81,0
2013,4,14,29.72,17.09,66.06,99.18,2.52,269.38,0.02
2013,4,15,29.13,16.85,67.06,99.12,2.8,281.69,0.15
2013,4,16,29.3,15.38,61.31,99.03,3.41,305.94,0.06
2013,4,17,28.87,15.01,61.38,98.9,3.64,312.75,0
2013,4,18,28.38,14.89,62.56,98.95,3.23,307.81,0
2013,4,19,28.54,14.4,60.06,98.97,3.01,299.19,0
2013,4,20,28.28,14.89,63.38,98.96,3.34,314.88,0
2013,4,21,28.48,14.4,61.06,98.94,3.12,286.44,0
2013,4,22,28.73,15.44,63.56,99.03,3.05,301.69,0.01
2013,4,23,29.46,15.81,62.31,99.16,2.87,298.44,0.37
2013,4,24,29.53,16.17,63.5,99.21,2.84,289.88,1.94
2013,4,25,29.55,17.46,67.88,99.17,2.73,287.75,0.25
2013,4,26,29.3,18.37,71.94,99.09,2.41,246.31,1.12
2013,4,27,28.96,18.55,73.94,99.1,1.56,251.44,1.14
2013,4,28,28.61,18.98,76.62,99.02,2.25,274.94,1.6
2013,4,29,28.65,17.52,71.06,99.01,2.52,303.5,0.48
2013,4,30,30.33,17.4,64.88,98.85,2.92,303.44,0.03
2013,5,1,29.82,18.43,70,98.87,1.88,241.56,0.25
2013,5,2,29.66,18.55,70.69,98.8,1.95,237.75,0.2
2013,5,3,29.34,18.8,72.75,98.77,2.62,283.62,0.65
2013,5,4,30.01,17.7,66.62,98.76,3.68,301.25,0.04
2013,5,5,29.52,18.13,70,98.88,3.09,290.56,0.46
2013,5,6,29.6,17.94,68.94,98.88,3.27,299.25,0.52
2013,5,7,28.4,18.13,74.19,99.01,3.2,264.06,0.23
2013,5,8,29.4,18.13,70.25,99.01,3.15,284,2.13
2013,5,9,29.15,18.98,74.62,98.99,2.77,296,1.45
2013,5,10,28.69,18.86,75.81,99.04,2.7,301.25,1.25
2013,5,11,28.86,18.19,72.81,98.84,2.51,305.12,0.49
2013,5,12,27.84,18.25,76.94,98.91,2.3,289.38,2.12
2013,5,13,28.44,17.88,73.31,98.84,3.17,286.44,0.71
2013,5,14,28.88,16.91,67.81,98.79,4.52,301.06,0.23
2013,5,15,28.9,15.81,63.62,98.84,3.66,285.56,0.13
2013,5,16,28.85,15.87,64.25,98.91,2.94,279.62,0.07
2013,5,17,29.67,16.78,64.62,98.96,3.15,294.5,0.05
2013,5,18,29.13,17.88,70.38,98.98,2.85,286.06,3.07
2013,5,19,29.11,19.17,75.31,98.9,2.55,280.69,3.05
2013,5,20,29.07,19.96,78.81,98.92,2.81,276.81,23.36
2013,5,21,28.73,18.13,73.81,99.06,2.35,248.88,5.7
2013,5,22,28.76,18.86,76,99.07,3.03,270.12,0.48
2013,5,23,28.8,18.86,75.88,99.06,2.98,262.75,0.22
2013,5,24,28.94,18.86,75.44,99.04,3.16,278.88,0.13
2013,5,25,27.94,19.35,81,99.08,3.89,257.38,4.3
2013,5,26,27.45,19.53,83.94,99.01,3.72,263,10.65
2013,5,27,27.4,19.17,82.94,99.05,3.71,272.56,8.75
2013,5,28,27.34,18.07,78.5,99.12,3.52,271.12,4.3
2013,5,29,27.26,17.7,77.44,99.03,3.65,282.12,2.21
2013,5,30,27.23,18.92,82.5,98.85,3.89,285.81,33.03
2013,5,31,26.4,18.62,85.25,98.87,3.27,252.81,35.68
2013,6,1,25.78,18.37,87.06,98.86,4.31,266.62,18.59
2013,6,2,25.49,18.31,88.38,98.91,4.43,254.56,44.98
2013,6,3,26.13,18.8,87.06,98.78,2.35,260.56,20.83
2013,6,4,27.05,18.74,82.62,98.85,3.16,258.94,1.95
2013,6,5,27.01,18.62,82.44,98.93,2.91,275.75,13.89
2013,6,6,26.99,19.41,85.69,98.81,4.45,279,38.48
2013,6,7,25.78,18.13,85.94,98.78,5.35,260.44,42.76
2013,6,8,25.51,17.7,85.38,98.88,4.49,249.81,67.99
2013,6,9,25.63,17.7,84.94,98.97,3.99,254.88,39.47
2013,6,10,25.98,18.98,88.88,98.92,3.8,245.19,66.17
2013,6,11,26.36,19.53,89.5,98.83,4.06,253.62,61.86
2013,6,12,26.7,20.02,89.62,98.66,4.31,246.56,51.38
2013,6,13,26.41,19.78,89.81,98.61,4.22,256.88,37.23
2013,6,14,26.45,19.59,88.94,98.57,5.02,267.25,28.53
2013,6,15,26.69,20.02,89.69,98.58,5.77,259.56,45.07
2013,6,16,26.78,19.9,88.81,98.73,5.15,241.12,61.23
2013,6,17,26.26,20.08,92.31,98.83,4.57,237,103.55
2013,6,18,25.65,19.17,91.44,98.82,4.66,253.56,74.81
2013,6,19,25.66,19.1,91.12,98.87,4.65,254.12,75.73
2013,6,20,25.58,19.17,91.75,98.94,4.12,268.31,19.72
2013,6,21,25.68,19.53,93.06,98.95,3.95,266.38,32.96
2013,6,22,25.54,19.04,91.56,98.98,4.38,260.69,61.87
2013,6,23,25.83,19.35,91.38,98.86,4.25,273.75,52.99
2013,6,24,26.08,19.71,91.75,98.84,5.35,261.75,66.2
2013,6,25,26.24,19.96,91.88,99,4.73,261.69,57.86
2013,6,26,26.5,20.02,91.12,99.12,4.66,263.25,57.19
2013,6,27,26.18,19.78,91.62,99.13,4.09,253.38,36.32
2013,6,28,25.7,19.23,91.69,99.1,3.62,240.56,34.05
2013,6,29,25.8,18.92,89.94,99.15,3.5,235.81,13.66
2013,6,30,25.55,18.68,90.12,99.22,3.47,252.75,16.84
2013,7,1,24.91,17.58,88.06,99.08,4.01,252.81,41.6
2013,7,2,25.22,18.68,91.44,98.9,5.2,252.81,97.21
2013,7,3,25.42,18.98,91.88,98.84,5.75,260.25,87.02
2013,7,4,25.79,19.17,90.5,98.79,5,273.31,77.21
2013,7,5,26,19.1,89.38,98.78,4.63,276.38,44.99
2013,7,6,25.62,18.37,87.94,98.92,4.71,276.75,64.24
2013,7,7,25.33,18.62,90.69,98.98,4.83,283.62,39.86
2013,7,8,25.44,18.55,89.94,98.94,4.62,272.94,51.62
2013,7,9,25.4,18.92,91.69,98.89,3.95,258.75,29.31
2013,7,10,25.06,18.19,90.19,98.91,4.21,269.94,32.51
2013,7,11,24.84,18.07,90.44,98.9,4.31,275.25,28.77
2013,7,12,24.82,17.82,89.31,98.92,5.5,260.75,56.56
2013,7,13,25.37,19.04,92.38,98.92,4.07,256.12,48.94
2013,7,14,25.15,18.86,92.75,98.95,3.95,267.19,27.73
2013,7,15,25.58,18.92,90.81,98.92,4.44,278.56,25.39
2013,7,16,25.48,19.23,92.62,98.92,4.55,260.31,41.31
2013,7,17,25.32,18.98,92.5,98.95,3.99,264.62,19.11
2013,7,18,25.28,18.62,90.88,98.94,4.54,276.12,30.75
2013,7,19,24.85,18.43,92.19,98.84,5.91,261.19,70.92
2013,7,20,24.91,18.13,90.56,98.97,4.43,257.81,66.63
2013,7,21,24.7,18.25,92.12,98.91,5,266.75,67.69
2013,7,22,25.13,18.68,91.81,98.78,4.7,265.88,43.67
2013,7,23,25.02,18.49,91.44,98.81,5.2,261,44.4
2013,7,24,25.05,18.49,91.44,98.95,6.36,251.12,77.77
2013,7,25,25.08,18.55,91.75,99,5.35,251.44,65.17
2013,7,26,24.64,17.94,91,98.95,5.02,253.5,72.23
2013,7,27,24.84,18.01,90.31,99.08,4.41,244.44,72.26
2013,7,28,24.83,18.01,90.75,99.28,4.11,261.38,63.89
2013,7,29,25.06,18.25,90.62,99.26,2.84,257.31,19.8
2013,7,30,25.26,18.8,91.94,99.02,4.22,257.38,15.34
2013,7,31,25.35,18.98,92.25,98.89,4.7,260.88,22.55
2013,8,1,25.61,19.1,91.38,98.83,5.8,263.56,44.53
2013,8,2,25.23,18.8,92.06,98.92,4.55,263.44,25.95
2013,8,3,24.96,18.62,92.75,99.01,3.8,263.5,36.28
2013,8,4,25.05,18.62,92.31,99.03,4.81,268.88,49.57
2013,8,5,24.6,18.37,93.56,99.01,5.39,275.19,88.9
2013,8,6,24.69,18.25,92.38,99.02,4.8,287.75,64.03
2013,8,7,25.05,18.19,90.44,99.06,4.06,290.88,28.6
2013,8,8,25.01,18.01,89.69,99.08,4.17,291.25,18.69
2013,8,9,25.05,18.07,89.62,99.06,4.29,294.81,13.47
2013,8,10,25.26,18.31,89.75,99.05,3.72,293.25,13.66
2013,8,11,25.26,18.25,89.56,99.06,3.48,292.06,12.98
2013,8,12,25.19,18.25,89.75,99,3.86,290.25,11.95
2013,8,13,25.07,18.49,91.31,98.87,3.91,280,37.6
2013,8,14,25.15,17.94,88.62,98.91,3.48,278.06,19.7
2013,8,15,25.06,18.31,90.75,98.98,3.38,285.19,39.75
2013,8,16,24.93,18.55,92.62,98.98,3.41,275.31,48.06
2013,8,17,25.12,18.31,90.56,99.05,3.02,264.25,22.98
2013,8,18,25.23,18.43,90.38,99.08,4.02,266.62,29.52
2013,8,19,25.42,18.43,89.38,99.1,4.11,275.88,23.86
2013,8,20,25.45,18.55,90,99.06,4.12,280.75,33.08
2013,8,21,25.41,18.13,88.06,98.99,4.52,290.12,20.09
2013,8,22,25.41,18.01,87.44,99.02,4.27,286.56,19.1
2013,8,23,25.44,18.13,87.81,99.02,4.45,290.62,11.42
2013,8,24,25.41,18.07,87.81,99.01,4.02,285.56,19.87
2013,8,25,25.37,18.31,89,98.97,3.68,288.31,17.19
2013,8,26,25.62,18.49,88.75,98.97,2.94,297.31,8.34
2013,8,27,25.53,18.37,88.62,99,2.48,296.12,8.41
2013,8,28,25.34,18.43,89.81,99.13,3.23,299.88,11.05
2013,8,29,25.37,18.43,90,99.19,3.06,318.62,4.03
2013,8,30,25.88,18.62,88.25,99.08,3.45,320.31,0.54
2013,8,31,25.93,18.68,88.31,98.97,3.73,322.88,1.96
2013,9,1,26.08,19.1,89.31,98.95,3.34,314,11.1
2013,9,2,25.8,19.04,90.44,99.08,2.79,315.25,4.45
2013,9,3,25.12,18.01,89.44,99.2,1.53,228.06,8.66
2013,9,4,24.43,16.54,85.56,99.27,1.84,211.69,3.08
2013,9,5,24.76,16.85,85.38,99.22,1.64,275.56,7.78
2013,9,6,24.83,17.58,88.62,99.21,2.53,281.88,14.3
2013,9,7,24.65,17.27,88,99.19,3.72,293.69,20.16
2013,9,8,24.72,17.21,87.19,99.12,3.8,297,8.23
2013,9,9,24.94,17.09,85.69,99.13,3.5,295.19,4.35
2013,9,10,24.33,16.85,87.31,98.99,2.98,307.38,16.49
2013,9,11,24.49,17.4,89,98.88,2.11,266.38,3.99
2013,9,12,25.02,18.37,91.25,98.97,3.16,253.31,21.23
2013,9,13,25.25,18.8,92,99,3.54,259.94,12.81
2013,9,14,25.45,19.35,93.38,98.92,3.03,252.31,29.06
2013,9,15,25.62,19.1,91.38,98.76,2.78,243.44,27.35
2013,9,16,25.59,18.86,90.31,98.7,3.02,246.44,3.11
2013,9,17,25.1,18.98,93.38,98.69,3.84,274.81,39.83
2013,9,18,25.17,18.31,90.06,98.78,4.1,261.75,35.16
2013,9,19,25.23,18.43,90.12,98.73,3.4,260,24.77
2013,9,20,24.91,18.49,92.06,98.72,4.17,279.31,45.03
2013,9,21,25.2,18.55,90.94,98.85,2.63,280.31,18.96
2013,9,22,25.29,18.25,89.25,98.93,3.09,262.56,4.09
2013,9,23,24.94,17.4,87,98.97,2.07,248.94,4.29
2013,9,24,25.44,17.82,86.56,99.02,2.7,243.38,7.37
2013,9,25,25.65,18.19,87.31,99.14,3,232.69,7.73
2013,9,26,25.7,18.19,87.19,99.29,2.63,218.94,0.53
2013,9,27,25.76,18.13,86.56,99.3,2.3,224.69,0.26
2013,9,28,25.55,17.52,84.88,99.28,2.11,273.31,0.7
2013,9,29,25.3,17.46,85.5,99.12,2.7,264.94,6.89
2013,9,30,25.51,18.25,88.19,98.94,3.7,275,18.35
2013,10,1,25.51,18.19,87.81,98.95,4.02,297,11.97
2013,10,2,25.48,17.76,86,99.07,3.38,292.5,1.82
2013,10,3,25.15,16.97,84,99.13,2.74,254.62,0.53
2013,10,4,25.27,16.97,83.56,99.19,3.36,213.19,2.87
2013,10,5,24.84,17.46,87.69,99.19,3.92,220.69,34.19
2013,10,6,25.45,18.31,88.81,99.08,2.98,249.06,19.83
2013,10,7,25.9,18.31,86.62,99.15,2.05,276.12,3.88
2013,10,8,25.88,18.68,88.44,99.21,2.28,306.06,11.22
2013,10,9,25.42,18.49,89.94,99.23,2.24,278,8.95
2013,10,10,25.6,17.94,86.38,99.26,2.13,275.81,1.76
2013,10,11,25.59,17.4,84,99.24,2.87,306.38,0.87
2013,10,12,25.33,17.64,86,99.05,2.86,285.62,12.03
2013,10,13,25.88,18.62,87.94,99.04,2.97,283.69,11.51
2013,10,14,25.93,18.31,86.44,99.14,2.62,293.06,1.62
2013,10,15,26.28,18.55,85.75,99.18,2.87,299.94,0.41
2013,10,16,26.03,19.17,89.69,99.07,3.55,317.31,6.79
2013,10,17,26.82,19.78,88.44,98.95,2.8,320.44,6.78
2013,10,18,26.54,18.8,85.75,99.06,2.13,140.31,5.4
2013,10,19,26.51,18.86,86.25,99.14,1.61,185.88,14.57
2013,10,20,26.19,18.31,85.25,99.07,2.68,312.62,11.19
2013,10,21,26.31,17.94,82.94,98.88,2.54,321.19,1.93
2013,10,22,26.67,18.62,83.94,98.84,2.17,315.12,7.07
2013,10,23,26.52,18.49,84.12,98.89,1.98,267.19,5.13
2013,10,24,26.03,18.25,85.5,98.91,2.23,288.44,18.19
2013,10,25,26.2,18.92,87.62,98.88,2.52,282.56,9.64
2013,10,26,26.15,18.74,87,99,2.67,259,10.74
2013,10,27,25.8,17.64,83.94,99.22,2.28,253.31,3.35
2013,10,28,25.61,16.6,80,99.3,1.75,253.06,1.42
2013,10,29,25.65,17.46,83.88,99.32,1.65,267.5,0.47
2013,10,30,25.33,18.13,88.69,99.34,1.77,233.5,0.46
2013,10,31,26.43,17.52,80.38,99.32,1.43,254.88,0.36
2013,11,1,26.91,17.94,80.12,99.24,1.84,224.5,0.3
2013,11,2,27.44,18.37,79.44,99.21,1.26,156.75,20.36
2013,11,3,27.09,18.37,81.19,99.24,0.98,180.69,16.65
2013,11,4,26.8,18.19,82.12,99.39,1.5,188.5,3.05
2013,11,5,26.58,16.72,76.44,99.38,1.45,148.12,0.66
2013,11,6,26.76,16.66,75.44,99.33,1.82,159.19,0.34
2013,11,7,26.62,16.48,75.25,99.26,1.85,168.5,0.71
2013,11,8,26.76,16.85,76.19,99.16,1.42,184.12,0.09
2013,11,9,25.84,15.01,71.69,99.16,1.88,125.69,0.11
2013,11,10,25.63,14.65,70.69,99.18,1.77,95.81,0.02
2013,11,11,25.88,15.93,75.56,99.05,2.15,140.56,0.01
2013,11,12,26.16,16.97,78.75,99.07,1.28,199,0.34
2013,11,13,26.06,16.66,78.19,99.14,1.82,146.81,6.75
2013,11,14,25.79,17.03,81.19,99.18,1.35,187.38,0.7
2013,11,15,25.37,14.22,69.94,99.16,2.17,53.56,0.29
2013,11,16,24.67,14.47,74,99.17,2.38,150.25,0.23
2013,11,17,25.65,17.09,81.81,99.09,2.66,102.81,0.8
2013,11,18,26.28,16.6,77.31,99.26,1.87,139.38,0.48
2013,11,19,26.33,15.87,73.69,99.27,1.48,168.56,0.28
2013,11,20,26.77,16.66,75.06,99.1,1.2,218.75,0.08
2013,11,21,26.06,14.83,70.06,98.97,1.52,167.81,0.06
2013,11,22,25.72,14.65,70.19,99.06,1.52,178.19,0.25
2013,11,23,26.18,15.75,73.44,99.14,1.45,160.94,2.46
2013,11,24,26.59,17.4,79.25,99.21,1.52,216.19,0.37
2013,11,25,26.52,17.82,81.12,99.16,1.79,317.81,0.57
2013,11,26,26.47,17.94,81.94,99.06,1.73,175.5,12.83
2013,11,27,26.16,18.19,84.56,99.11,1.2,137.75,5.76
2013,11,28,25.75,16.48,79,99.19,1.43,148.88,0.21
2013,11,29,25.58,16.48,79.75,99.26,1.68,153.19,0.12
2013,11,30,25.9,17.15,81.56,99.31,1.58,184.44,0.24
2013,12,1,26.55,17.21,78.56,99.35,1.79,157.25,2.15
2013,12,2,26.22,16.85,78.69,99.35,1.2,191.94,2.8
2013,12,3,26.45,16.11,74.25,99.18,1.31,125.5,0.24
2013,12,4,25.98,14.65,69.69,99.18,1.7,102.69,0.02
2013,12,5,25.3,14.4,71.12,99.11,2,95.38,0
2013,12,6,24.64,12.02,62.62,99.09,1.73,82.56,0
2013,12,7,24.74,12.76,64.69,99.06,2.17,44.19,0
2013,12,8,24.97,14.71,73.75,99.07,2.09,163.94,0
2013,12,9,25.89,14.59,69.81,99.01,1.53,191.19,0
2013,12,10,24.65,10.68,55.88,99.01,1.43,149,0
2013,12,11,24.48,11.23,58.94,99.08,1.72,171.38,0.01
2013,12,12,23.84,13.18,70.06,98.99,3.12,60,0
2013,12,13,26.24,16.54,76.75,99,2.34,74.06,0.25
2013,12,14,26.39,16.66,77.12,99.16,2.01,169.12,0.03
2013,12,15,26.59,16.17,74.44,99.23,1.09,161.94,0.02
2013,12,16,23.8,11.54,63.44,99.3,2.09,58.5,0
2013,12,17,23.01,10.62,61.31,99.23,2.27,92.12,0
2013,12,18,23.92,11.54,62.5,99.17,1.84,145.44,0
2013,12,19,24.52,12.21,62.88,99.27,1.23,191.19,0
2013,12,20,24.39,12.27,64.25,99.34,1.82,159.62,0
2013,12,21,24.61,13.18,67.94,99.36,1.8,176.31,0
2013,12,22,25.04,13.79,69.69,99.36,1.45,135.25,0
2013,12,23,24.58,12.39,64.94,99.44,2.47,97,0.05
2013,12,24,24.73,12.21,63.75,99.5,2.52,155.06,0
2013,12,25,25.25,13.37,67,99.56,1.94,156.81,0
2013,12,26,25.17,14.04,70.19,99.5,2.12,160.75,0
2013,12,27,24.59,13.49,69.75,99.42,1.8,174.88,0
2013,12,28,24.6,13.85,71.62,99.45,1.71,168.69,0
2013,12,29,25.08,14.04,70.81,99.37,1.53,180.56,0
2013,12,30,25.3,13.43,67.19,99.33,1.86,169,0.01
2013,12,31,25.12,12.94,65.62,99.37,1.94,133,0
2014,1,1,25.21,12.57,63.81,99.34,2.02,150.06,0
2014,1,2,25.4,12.82,63.88,99.42,1.72,128.06,0
2014,1,3,25.38,12.63,63.44,99.46,2.19,182.25,0
2014,1,4,25.92,14.34,69.19,99.34,1.97,186,0
2014,1,5,25.54,13.92,68.62,99.23,2.17,203.94,0
2014,1,6,25.44,13.49,67.06,99.2,1.99,197.25,0
2014,1,7,25.45,11.9,60.44,99.24,1.83,156,0
2014,1,8,25.94,11.84,58.19,99.32,2.39,164.25,0
2014,1,9,26.49,13.73,64.06,99.3,1.9,182.81,0
2014,1,10,26.26,14.65,68.94,99.33,1.9,204.94,0.01
2014,1,11,25.98,14.71,70.56,99.39,2.09,197.75,0.01
2014,1,12,26.15,14.89,71,99.49,2.34,191.81,0
2014,1,13,26.34,14.28,67.81,99.46,2.33,197.5,0
2014,1,14,26.36,14.28,66.94,99.36,2.1,199.25,0
2014,1,15,26.48,15.38,71.06,99.44,1.95,192,0.03
2014,1,16,26.46,15.87,73.69,99.48,2.02,209.81,0.06
2014,1,17,26.58,16.3,75.06,99.42,1.95,212.56,1
2014,1,18,26.69,15.93,73.19,99.43,2.2,210.12,0.11
2014,1,19,26.97,14.22,65.12,99.55,1.88,169.44,0.09
2014,1,20,27.02,15.14,68.44,99.58,2.27,181.81,0.01
2014,1,21,27.14,13.92,63,99.49,1.95,179,0.02
2014,1,22,26.59,13.55,62.75,99.46,2.94,185.25,0.01
2014,1,23,26.68,14.4,66.56,99.46,2.06,191.31,0.06
2014,1,24,26.29,14.89,69.88,99.35,1.93,208.25,0.02
2014,1,25,26.87,14.4,66,99.25,2.08,174.44,0.02
2014,1,26,27.06,12.82,58.62,99.27,2.48,139.69,0
2014,1,27,26.64,11.6,54.25,99.28,2.43,118.19,0
2014,1,28,26.29,11.72,56.44,99.33,2.88,192.44,0
2014,1,29,26.21,12.63,60.12,99.36,2.62,172.75,0
2014,1,30,26.45,13.24,62.12,99.38,1.9,198.56,0
2014,1,31,26.78,12.7,59.06,99.34,2.22,176.69,0.01
2014,2,1,26.69,12.51,58.31,99.32,2.61,172.06,0
2014,2,2,27.13,13.24,59.69,99.22,2.23,171.62,0
2014,2,3,27.57,13.79,61.19,99.13,2.34,202.06,0
2014,2,4,27.29,13.73,62,99.04,2.09,187.69,0
2014,2,5,27.53,13.67,60.94,99.01,1.9,215.69,0
2014,2,6,27.43,12.51,56.12,99,1.8,206.06,0
2014,2,7,26.75,12.63,57.62,99.09,2.88,186.44,0
2014,2,8,26.87,13.18,60.69,99.06,2.77,180.69,0
2014,2,9,26.91,13.24,61.75,99.06,2.81,216.12,0
2014,2,10,26.75,11.96,56.56,99.08,3.53,301.19,0
2014,2,11,26.98,11.29,52.38,98.93,2.83,207.25,0
2014,2,12,26.88,13.98,63.31,99.01,2.65,303.94,0
2014,2,13,26.48,14.59,67.5,99.22,2.88,300.31,0
2014,2,14,26.59,14.04,65.12,99.29,3.06,315.25,0
2014,2,15,26.47,13.73,64.06,99.17,3.35,293.19,0
2014,2,16,26.26,13.55,63.44,99.22,3.3,324.75,0.01
2014,2,17,26.99,12.33,57.12,99.32,3.25,259.69,0
2014,2,18,27.85,14.1,60.69,99.35,2.92,176.81,0
2014,2,19,27.73,14.53,62.88,99.33,2.2,214.62,0
2014,2,20,27.17,14.53,64.94,99.32,2.19,212.38,0
2014,2,21,27.51,14.28,62.94,99.37,2.19,226.88,0
2014,2,22,27.77,14.71,63.81,99.36,2.51,239.69,0
2014,2,23,28.27,14.77,63.12,99.27,2.45,218.75,0.04
2014,2,24,28.34,13.73,58.88,99.28,2.43,210.38,0.01
2014,2,25,28.39,16.05,67.06,99.33,2.16,210.81,0.03
2014,2,26,28.19,16.6,69.75,99.3,2.3,235.69,0.06
2014,2,27,28.01,16.36,69.56,99.34,2.88,299.38,0.48
2014,2,28,27.9,15.2,65.56,99.31,3.27,317.31,0.04
2014,3,1,27.87,14.28,62.12,99.24,4.09,299.06,0
2014,3,2,26.91,12.15,56.31,99.24,3.34,302.25,0
2014,3,3,26.51,12.63,59.12,99.23,2.3,234.81,0.35
2014,3,4,27.01,14.16,63.81,99.32,2.01,214,0.16
2014,3,5,27.37,14.83,66.44,99.33,3.03,309.88,0.01
2014,3,6,27.56,13.79,61.81,99.28,2.84,242.94,0.01
2014,3,7,28.69,13.73,56.94,99.25,2.34,184.75,0.5
2014,3,8,29.56,14.4,56.31,99.33,2.45,196.94,0.35
2014,3,9,28.94,15.26,61.88,99.32,2.57,197.88,0.81
2014,3,10,28.88,15.56,63.31,99.28,2.02,230.94,0.2
2014,3,11,29.11,15.2,60.88,99.28,2.46,229.38,0.22
2014,3,12,28.73,13.18,54.31,99.29,2.12,184.31,0.01
2014,3,13,29.31,12.45,51.31,99.23,2.01,206.5,0
2014,3,14,29.55,12.76,51.88,99.25,2.45,195.06,0.01
2014,3,15,29.46,12.94,53.06,99.4,2.02,194.38,0.03
2014,3,16,30.18,12.57,50.38,99.43,1.83,169,0.05
2014,3,17,29.86,13.55,54,99.41,2.25,209.25,0
2014,3,18,30.14,13.92,54.94,99.34,2.37,207.62,0.05
2014,3,19,29.82,14.65,57.81,99.25,2.5,197.69,0.06
2014,3,20,29.69,16.17,64.12,99.2,2.24,239.88,0
2014,3,21,29.77,16.6,64.62,99.1,2.37,283.75,0
2014,3,22,30.04,15.32,58.31,98.95,3.05,308.06,0
2014,3,23,29.53,14.77,57.56,99.04,2.6,231.25,0
2014,3,24,29.8,15.08,58.38,99.17,2.58,228.19,0
2014,3,25,30.08,14.77,57.38,99.07,2.75,224.62,0
2014,3,26,30.55,13.31,50.69,99.01,2.73,170.94,0
2014,3,27,29.75,15.38,60.31,99.22,2.56,222.75,0
2014,3,28,30.32,14.89,57.81,99.18,2.49,234.25,0
2014,3,29,30.49,13.98,52.94,99.07,2.6,210.5,0
2014,3,30,29.95,17.15,66,99.09,2.61,230.31,0
2014,3,31,29.44,17.03,66.75,99.12,2.35,263.12,0.01
2014,4,1,29.7,16.97,65.81,99,2.92,302.06,0.13
2014,4,2,29.84,16.05,61.81,98.94,3.44,307.81,0.08
2014,4,3,30.73,15.99,59.12,98.92,2.57,300.06,0.12
2014,4,4,30.11,16.97,64.69,99.08,2.53,239.88,0.16
2014,4,5,30.28,16.42,62.81,99.14,2.37,221.94,0.11
2014,4,6,30.15,16.91,64.75,99.21,2.25,278.31,0.13
2014,4,7,29.29,17.4,68.44,99.33,2.11,230.81,0.28
2014,4,8,28.63,17.7,72,99.34,1.98,283.75,4.82
2014,4,9,28.01,17.21,72.81,99.32,2.26,313.38,4.27
2014,4,10,28.98,16.05,65.38,99.22,2.43,221.81,0.13
2014,4,11,29.28,16.91,67.44,99.22,2.69,303.12,0.4
2014,4,12,29.88,15.26,60,99.07,3.24,314.19,0.15
2014,4,13,29.81,14.77,58.31,99.11,3.08,285.88,3.73
2014,4,14,29.71,15.56,60.75,99.2,2.75,255.62,2.64
2014,4,15,28.97,16.97,68.19,99.26,2.25,289.56,4.62
2014,4,16,28.73,17.7,71.94,99.17,2.67,289.69,4.02
2014,4,17,28.55,17.64,72.5,99.08,2.88,296.38,1.68
